name,date,value,in counts,master version,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",1/1/23,2.29,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",12/1/22,-0.93,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",11/1/22,-1.3,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",10/1/22,0.69,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",9/1/22,-2.18,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",8/1/22,1.2,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",7/1/22,0.1,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",6/1/22,-2.09,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",5/1/22,-3.18,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",4/1/22,-1.18,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",3/1/22,0.5,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",2/1/22,-1.19,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",1/1/22,-6.35,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",12/1/21,0.12,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",11/1/21,-3.07,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",10/1/21,2.51,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",9/1/21,0.03,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",8/1/21,1.22,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",7/1/21,-0.43,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",6/1/21,1.72,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",5/1/21,-1.83,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",4/1/21,2.27,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",3/1/21,-2.52,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",2/1/21,4.76,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",1/1/21,-0.17,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",12/1/20,3.11,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",11/1/20,6.61,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",10/1/20,0.34,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",9/1/20,1.06,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",8/1/20,4.51,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",7/1/20,1.16,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",6/1/20,2.57,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",5/1/20,5.51,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",4/1/20,2.32,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",3/1/20,-5.02,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",2/1/20,-1.29,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",1/1/20,4.99,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",12/1/19,0.96,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",11/1/19,3.24,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",10/1/19,0.39,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",9/1/19,-3.88,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",8/1/19,-1.49,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",7/1/19,-0.33,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",6/1/19,0.05,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",5/1/19,-1.6,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",4/1/19,1.67,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",3/1/19,1.79,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",2/1/19,2.15,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",1/1/19,4.17,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",12/1/18,-1.3,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",11/1/18,-1.04,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",10/1/18,-3.64,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",9/1/18,1.25,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",8/1/18,1.6,valid,present,,,,,,,,,,,,,,,
"iCapital New Alpha Access Fund (U.S.), LP",7/1/18,-0.4481,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/23,0.2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/23,0.7,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/23,2.9,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/23,0.8,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/23,-2.2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/23,0.5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/23,-0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/23,0.7,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/23,4.3,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/22,-1.5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/22,4.1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/22,2.9,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/22,-5.2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/22,2.7,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/22,1.8,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/22,-9.8,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/22,-1.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/22,-3.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/22,-1.9,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/22,1.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/22,-1.2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/21,1.8,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/21,-2.7,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/21,-0.5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/21,1.2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/21,1.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/21,0.401,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/21,0.7,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/21,0.7,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/21,2.9,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/21,3.1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/21,1.7,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/21,1.3,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/20,1.9,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/20,5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/20,1.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/20,2.086,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/20,3.621,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/20,2.385,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/20,4.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/20,5.8,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/20,9.5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/20,-19,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/20,-3.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/20,0.2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/19,1.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/19,0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/19,1.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/19,-0.1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/19,0.1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/19,0.1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/19,1.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/19,-0.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/19,1.5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/19,0,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/19,0.9,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/19,4.3,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/18,-3.2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/18,0.1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/18,-0.8,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/18,0.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/18,-0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/18,-0.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/18,2.8,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/18,0.7,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/18,1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/18,0.3,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/18,-0.5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/18,0.9,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/17,1.3,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/17,0.5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/17,1.3,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/17,1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/17,0.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/17,0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/17,1.5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/17,0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/17,1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/17,2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/17,1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/17,1.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/16,1.8,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/16,0.1,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/16,0.2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/16,1.9,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/16,2.3,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/16,2.5,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/16,-0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/16,0.6,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/16,3.8,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/16,3.5984,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/16,0.2,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/16,-3.3,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/15,-1.4721,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/15,-2.3273,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/15,3.0946,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/15,-2.2209,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/15,0.2171,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/15,0.014,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/15,-0.2036,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/15,-1.1005,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/15,0.7883,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/15,4.1791,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/15,3.8823,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/15,0.0722,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/14,-2.2068,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/14,0.3555,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/14,-2.4103,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/14,-0.63,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/14,0.0069,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/14,-0.4113,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/14,1.0997,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/14,-0.1984,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/14,-0.5334,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/14,-0.0834,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/14,2.8827,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/14,1.6578,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/13,2.7805,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/13,1.0004,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/13,0.9521,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/13,0.7232,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/13,0.3172,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/13,1.8152,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/13,-0.4811,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/13,1.2042,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/13,3.3894,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/13,1.5118,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/13,-0.5045,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/13,3.4028,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/12,3.3999,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/12,1.3628,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/12,0.544,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/12,1.1133,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/12,3.356,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/12,0.5916,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/12,0.9222,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/12,0.7788,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/12,7.1118,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/12,4.9553,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/12,4.8072,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/12,4.6397,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/11,2.6258,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/11,0.2095,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/11,2.188,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/11,-3.2526,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/11,-5.6283,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/11,0.2524,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/11,-0.6705,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/11,-0.1069,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/11,0.3844,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/11,0.2933,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/11,-0.4342,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/11,1.9752,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/10,3.439,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/10,-1.3359,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/10,2.8325,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/10,2.1943,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/10,-1.284,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/10,3.1125,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/10,-2.3825,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/10,-5.2912,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/10,5.1669,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",3/1/10,5.7267,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",2/1/10,0.9832,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",1/1/10,2.4085,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",12/1/09,2.8502,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",11/1/09,0.0102,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",10/1/09,0.0426,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",9/1/09,2.345,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",8/1/09,0.3378,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",7/1/09,2.9955,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",6/1/09,2.6407,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",5/1/09,4.2832,valid,present,,,,,,,,,,,,,,,
"iCapital-HG Vora Access Fund, L.P.",4/1/09,8.0507,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",9/1/23,-6.2899,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",8/1/23,-7.834,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",7/1/23,1.0147,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",6/1/23,2.7176,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",5/1/23,-3.8483,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",4/1/23,1.7365,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",3/1/23,5.1904,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",2/1/23,-5.7727,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",1/1/23,6.782,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",12/1/22,-2.5914,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",11/1/22,7.6479,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",10/1/22,2.233,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",9/1/22,-10.0739,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",8/1/22,-6.1725,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",7/1/22,5.9279,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",6/1/22,-3.6614,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",5/1/22,-2.1685,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",4/1/22,-7.3889,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",3/1/22,-2.394,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",2/1/22,-1.9083,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",1/1/22,-8.2968,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",12/1/21,4.3921,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",11/1/21,-6.6787,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",10/1/21,0.7103,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",9/1/21,-2.8475,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",8/1/21,1.7022,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",7/1/21,0.0645,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",6/1/21,-0.6843,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",5/1/21,0.5681,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",4/1/21,3.6826,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",3/1/21,-0.1744,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",2/1/21,1.9139,valid,present,,,,,,,,,,,,,,,
"iCapital - Cooper Square Access Fund, L.P.",1/1/21,-4.4091,valid,present,,,,,,,,,,,,,,,
